Customer_ID,Full_Name,Gender,DOB,Age,Aadhaar_No,PAN_No,Email,Phone,Address,Account_Type,Account_Balance,Monthly_Income_Bracket,Loan_Amount,Credit_Score,Transaction_Type,Transaction_Amount,Transaction_Date,Branch_ID,Spending_Category,Fraud_Flag,Risk_Category,Suspicious_Activity,Consent_Flag,Consent_Date,Data_Source
,,Female,,28.080620502449197,127110122945.27594,,,,,Savings,1294718.833479139,5L-10L,,1084.0448642238248,Bill Payment,18703.558712200633,,B003,Investment,No,Medium,No,No,,Branch Visit
,,Female,,90.04018407418096,579426686631.613,,,,,Credit,260650.73477528454,1L-5L,,710.1392197455668,Deposit,24304.25206226851,,B005,Travel,Yes,Medium,No,No,,NetBanking
,,Female,,37.47318163433886,702064215621.8607,,,,,Loan,1081229.365920043,50K-1L,,579.8258508040692,Bill Payment,61710.62877269047,,B002,Shopping,Yes,High,No,Yes,,Branch Visit
,,Male,,82.64287956531295,382651547506.1312,,,,,Fixed Deposit,1093868.6895758219,50K-1L,1390119.4471296174,834.5210479715948,Deposit,19151.131051248944,,B005,Investment,Yes,High,No,Yes,,Credit Bureau
,,Female,,84.86567098757382,215064212134.87653,,,,,Fixed Deposit,70904.35534312023,>10L,,367.3110852941236,Investment,-2627.8100245097594,,B003,Travel,No,Medium,No,No,,Credit Bureau
,,Male,,93.01978584080187,567230830466.899,,,,,Fixed Deposit,594958.6540885209,50K-1L,,704.7593124348517,Transfer,30749.260509090298,,B003,Investment,No,High,No,No,,NetBanking
,,Male,,31.011826517407187,1257653941361.1035,,,,,Savings,447056.3215520364,>10L,196315.62910828803,407.64506192763133,Loan EMI,31425.768867154216,,B002,Health,Yes,Medium,No,Yes,,Branch Visit
,,Female,,46.699282071823546,835636505617.0227,,,,,Savings,928131.9737476753,>10L,,809.4379359109407,Loan EMI,36051.980843512276,,B005,Investment,No,Medium,No,Yes,,NetBanking
,,Male,,99.41917105482989,864913691738.2073,,,,,Savings,660437.3359980611,50K-1L,,672.2818593955022,Loan EMI,32200.368979844367,,B003,Health,No,Low,No,No,,NetBanking
,,Female,,44.395843293171566,578525063607.107,,,,,Fixed Deposit,1006367.5178193173,5L-10L,,900.7064107697668,Bill Payment,46030.44977641425,,B002,Investment,No,High,No,No,,NetBanking
,,Other,,15.058102406675268,979410261720.9016,,,,,Loan,1435939.8146837002,<50K,,353.99416791725264,Deposit,37049.24984814114,,B005,Shopping,No,High,No,No,,Mobile Banking
,,Other,,72.1448455153295,770583166714.9542,,,,,Fixed Deposit,227771.17099989645,5L-10L,,260.9014917199986,Investment,48658.06892386532,,B005,Shopping,Yes,High,No,No,,Branch Visit
,,Male,,55.70897438495449,14595440495.965942,,,,,Fixed Deposit,183380.41123805288,<50K,,768.9024351740911,Loan EMI,15364.823931345238,,B002,Investment,No,High,No,Yes,,Mobile Banking
,,Male,,71.17309985921977,770586592745.6461,,,,,Loan,1031433.5523592252,1L-5L,36269.25174234477,929.7701106462719,Investment,-16679.171022336624,,B005,Shopping,Yes,High,No,No,,Branch Visit
,,Male,,90.971177149646,389936997509.6027,,,,,Savings,515365.2903907202,5L-10L,789314.7289978766,484.90769741562093,Deposit,-9245.969128472818,,B002,Bills,Yes,Medium,No,Yes,,NetBanking
,,Other,,50.35572808482681,147649674334.59897,,,,,Fixed Deposit,699782.4840994366,>10L,,374.5844880485266,Investment,48336.58467718265,,B003,Bills,Yes,Low,No,No,,Credit Bureau
,,Female,,72.27963484786925,897949723010.6904,,,,,Current,-43210.485024026064,<50K,1210283.4685648044,847.5554768254791,Withdrawal,58327.00722391205,,B005,Health,Yes,Medium,No,Yes,,Credit Bureau
,,Female,,24.298527262372943,-10790266355.913208,,,,,Savings,5635.407557064318,5L-10L,,368.50924666133835,Investment,11178.65699358927,,B005,Health,No,Low,No,Yes,,Branch Visit
,,Male,,20.013283994963274,735056981952.4866,,,,,Loan,1082848.6162285919,50K-1L,1055865.4708847636,660.2781333857732,Bill Payment,58816.31961348989,,B001,Travel,No,Low,No,No,,Credit Bureau
,,Female,,84.80428813229626,300840651383.35034,,,,,Savings,1524126.6655747402,<50K,,299.4001741338896,Investment,25716.881787216967,,B005,Health,No,Medium,No,No,,Branch Visit
,,Male,,61.637075482746766,434599281175.5412,,,,,Savings,-99080.58439643728,<50K,369549.92674647016,344.90605358349603,Withdrawal,20925.80232106677,,B001,Shopping,Yes,Low,No,Yes,,NetBanking
,,Male,,32.54957349469333,467641668692.88934,,,,,Current,158456.9804751658,<50K,1854358.688097831,606.7089094108464,Transfer,27852.473133234766,,B001,Investment,Yes,High,No,Yes,,ATM
,,Male,,74.21787311335315,728750435216.209,,,,,Loan,761650.8097562577,5L-10L,,353.80373322076207,Loan EMI,38109.027028645214,,B002,Bills,No,Medium,No,Yes,,Mobile Banking
,,Other,,74.87950198377573,618323054768.186,,,,,Credit,348214.0552002881,1L-5L,,944.6445842573917,Transfer,31082.99274467959,,B001,Travel,Yes,Medium,No,No,,Mobile Banking
,,Male,,43.683329550487535,504445220507.14,,,,,Current,989321.0914797244,>10L,,494.67457015385565,Deposit,31464.961764941825,,B001,Shopping,No,Medium,No,No,,ATM
,,Female,,102.70257568274921,325015850407.5934,,,,,Credit,325592.34949865687,1L-5L,2223700.495756103,562.8718957823535,Deposit,2373.6394779923157,,B002,Investment,Yes,Low,No,Yes,,Mobile Banking
,,Female,,76.91575130844886,820327719673.9979,,,,,Credit,-63998.447140793054,5L-10L,1603376.7909181102,420.6168380875896,Loan EMI,17466.163185691497,,B003,Shopping,No,Low,No,No,,Branch Visit
,,Female,,-8.031380443765077,876115146343.2588,,,,,Credit,354553.8332585072,1L-5L,966883.1039991853,188.5241334996379,Loan EMI,35980.067321817936,,B002,Bills,Yes,High,Yes,Yes,,Mobile Banking
,,Female,,32.561317953858946,602197330024.1141,,,,,Current,1748610.2674327756,1L-5L,,672.6618158306399,Deposit,9276.988998427576,,B001,Travel,No,Low,No,Yes,,Branch Visit
,,Other,,17.466262943382063,-238582075763.0144,,,,,Credit,335824.160093206,5L-10L,2235733.6173395584,934.1083632049784,Bill Payment,39416.18201255807,,B004,Travel,Yes,High,Yes,Yes,,NetBanking
,,Male,,79.65359703623875,574168366198.7711,,,,,Credit,-770202.901268739,50K-1L,845902.4279786347,206.80740908498785,Investment,26589.152755471732,,B001,Shopping,Yes,Medium,No,No,,ATM
,,Other,,93.58475306072458,597958585788.9375,,,,,Fixed Deposit,670805.5901177672,5L-10L,1751449.8061630046,601.8757344493022,Transfer,-2189.8516348427747,,B004,Shopping,Yes,Medium,No,Yes,,Branch Visit
,,Male,,54.3153935952152,887537953115.2742,,,,,Savings,368861.51816124865,1L-5L,830117.4362223325,712.1313817695104,Loan EMI,1728.4235074634926,,B004,Health,No,Medium,No,Yes,,NetBanking
,,Male,,13.3758165994835,-44807380606.265594,,,,,Loan,534768.6661986732,50K-1L,,1030.1537211595655,Transfer,-23854.727297567923,,B005,Health,No,Medium,No,Yes,,ATM
,,Female,,76.34850438922372,287906128182.697,,,,,Current,833737.3711980286,1L-5L,,989.9178186891111,Deposit,11545.760899241606,,B003,Investment,No,Medium,No,Yes,,Credit Bureau
,,Male,,80.64856369205933,938841673849.9177,,,,,Savings,751217.1015119746,50K-1L,,398.3574263107629,Deposit,19486.092324636753,,B005,Shopping,No,High,No,No,,Branch Visit
,,Female,,23.819108034923858,100155549207.21216,,,,,Current,831167.6089384656,1L-5L,184475.50932642096,160.1148909433643,Bill Payment,3176.1538760327335,,B005,Bills,Yes,Medium,No,No,,Mobile Banking
,,Male,,102.18683661283534,1280247508702.481,,,,,Credit,-24233.260793162233,5L-10L,,334.53010942474106,Loan EMI,26143.35807270008,,B005,Health,Yes,High,No,Yes,,Mobile Banking
,,Female,,41.12565779697306,197291906269.21466,,,,,Credit,770224.6709153358,<50K,,685.0596959682175,Deposit,-5873.847146844164,,B005,Bills,Yes,Medium,No,Yes,,Mobile Banking
,,Female,,36.20199284361347,-226239861139.838,,,,,Fixed Deposit,736040.4858318225,>10L,724297.8109034209,464.4976144239845,Bill Payment,51728.47612079031,,B003,Health,Yes,Low,No,Yes,,NetBanking
,,Other,,88.67095178285913,772599809778.7133,,,,,Credit,385603.9863911276,5L-10L,437480.1079289983,433.4514752009353,Transfer,35661.62652105576,,B005,Travel,Yes,Low,No,Yes,,Branch Visit
,,Female,,19.60911118858708,453876120414.0448,,,,,Savings,847239.2365295128,5L-10L,,606.8611722874314,Transfer,27218.631708055556,,B001,Bills,Yes,High,Yes,No,,ATM
,,Male,,42.2486955517659,-5848827873.669342,,,,,Savings,-54233.78864507354,<50K,2534202.02339694,720.7802397790822,Loan EMI,38001.94141599496,,B004,Bills,No,Medium,No,Yes,,Branch Visit
,,Female,,42.008178666118944,839509587351.6704,,,,,Fixed Deposit,-184800.2489610247,>10L,,312.76779107401325,Investment,38049.22414710984,,B004,Shopping,Yes,Low,No,No,,NetBanking
,,Other,,16.621835005787094,25099619139.693176,,,,,Fixed Deposit,-249689.97550176393,1L-5L,,552.3845878617389,Bill Payment,22907.730445724053,,B001,Health,No,High,No,Yes,,ATM
,,Male,,31.723773130073283,218288343917.15198,,,,,Current,996327.2043639926,>10L,,744.8317143398048,Deposit,17657.579664117548,,B002,Health,Yes,Low,No,Yes,,Credit Bureau
,,Other,,-0.5762103661550739,156544305088.2481,,,,,Loan,871577.5752470491,>10L,,506.4817626166198,Bill Payment,-22999.193499772595,,B003,Investment,Yes,Medium,No,Yes,,NetBanking
,,Male,,24.624082812311617,1159524472352.566,,,,,Current,720236.8718188233,50K-1L,,272.24971271698,Investment,39007.671833903005,,B005,Investment,No,Medium,No,No,,ATM
,,Female,,74.37759160434095,329617225055.90515,,,,,Loan,366213.45394463046,50K-1L,2435013.005148884,870.7969461283308,Investment,37044.78626610286,,B001,Bills,Yes,Medium,No,No,,Mobile Banking
,,Male,,8.902029803955706,716308339817.895,,,,,Current,1014488.5413069176,>10L,890498.9082346633,306.31519076309496,Transfer,52913.70270780671,,B005,Shopping,Yes,Medium,No,No,,Credit Bureau
,,Female,,-12.73235356705051,740863547012.2407,,,,,Credit,340197.5954080352,5L-10L,,405.5454422917641,Investment,38202.988019924356,,B005,Health,Yes,High,No,Yes,,Mobile Banking
,,Male,,-2.0271987439278547,1237425310146.1777,,,,,Loan,867989.6154939503,<50K,,495.9437911941473,Transfer,15369.708869852282,,B001,Health,No,Low,No,No,,Mobile Banking
,,Other,,-43.639895048831576,637518850538.1995,,,,,Fixed Deposit,1084443.1720667526,<50K,,248.70966797295014,Bill Payment,-17911.635220298234,,B001,Shopping,Yes,Medium,No,Yes,,Branch Visit
,,Male,,43.46154919506438,572766754605.0599,,,,,Credit,1004890.4361098299,5L-10L,,567.9476036967723,Deposit,-214.36210813198431,,B002,Investment,No,Low,No,Yes,,Mobile Banking
,,Male,,111.29233389666784,333765660362.2095,,,,,Credit,944006.571023009,5L-10L,1324082.6549504737,602.3399700189875,Investment,35972.080865924545,,B001,Shopping,Yes,High,No,No,,Mobile Banking
,,Male,,14.555194614686979,719629447792.7957,,,,,Current,879680.1892176073,<50K,1234233.356794312,556.5345762621881,Transfer,2428.0183610910854,,B002,Investment,Yes,Medium,No,Yes,,Credit Bureau
,,Other,,50.02338483697639,830028872636.8353,,,,,Current,900883.8206431577,<50K,883486.261124627,419.97150804195303,Loan EMI,-15074.551927863775,,B002,Investment,No,Medium,No,No,,Mobile Banking
,,Male,,70.0835717449161,145166783531.2502,,,,,Fixed Deposit,130783.54675603355,1L-5L,659812.5035399556,740.7305395288565,Bill Payment,45210.11474365298,,B002,Health,Yes,High,No,No,,NetBanking
,,Male,,33.53573947394449,119195169970.67725,,,,,Loan,-123250.35968739152,50K-1L,,738.4327868282958,Loan EMI,38621.738900216595,,B002,Investment,No,Low,No,Yes,,NetBanking
,,Other,,38.193002668083686,533481712972.73315,,,,,Credit,451951.05442042754,<50K,136464.31217249413,926.3587256729395,Deposit,37077.78484817686,,B001,Bills,Yes,High,No,No,,ATM
,,Female,,89.83440105987358,-20156189912.568726,,,,,Loan,-26665.726795183728,<50K,,866.2923141644297,Bill Payment,53164.60520356072,,B005,Travel,No,Medium,No,Yes,,Mobile Banking
,,Other,,30.264599245260193,778717230642.5686,,,,,Fixed Deposit,788081.6622204956,5L-10L,-175647.9439628261,531.3586482977747,Deposit,20370.812264271888,,B003,Travel,No,Medium,No,Yes,,Credit Bureau
,,Male,,54.37690705487262,1053683491891.8894,,,,,Savings,1015193.4106823355,1L-5L,1290235.9852771624,692.1583666439793,Loan EMI,31917.405727616562,,B004,Shopping,No,Medium,No,Yes,,Credit Bureau
,,Male,,83.16204152657524,246888924336.3308,,,,,Loan,69688.95773687391,>10L,1069699.7561886683,685.130322328367,Investment,30635.43682961331,,B003,Shopping,Yes,Medium,No,No,,Branch Visit
,,Other,,48.09059809293049,1527464859910.8247,,,,,Loan,279768.3185045056,<50K,,208.84443803413347,Bill Payment,36668.04382232124,,B002,Travel,No,High,No,No,,Credit Bureau
,,Other,,54.27503523717239,1033525568615.3274,,,,,Loan,867664.4930665311,50K-1L,,460.37475592774075,Transfer,20650.24636278952,,B005,Shopping,No,High,Yes,Yes,,Mobile Banking
,,Male,,50.78286154382312,51623342304.153076,,,,,Credit,938030.80627415,1L-5L,3273689.3254316878,560.0067177020967,Investment,40497.289177296014,,B003,Shopping,No,High,No,Yes,,Branch Visit
,,Male,,48.415404076588196,554278200780.3347,,,,,Current,1324894.317703772,5L-10L,1832113.1557023078,732.4180895908269,Withdrawal,27966.481608105914,,B004,Investment,No,Low,No,Yes,,Mobile Banking
,,Other,,70.07590192885402,1656550456417.0679,,,,,Current,-95975.24422364679,50K-1L,,927.5729465783019,Withdrawal,2655.943931854462,,B004,Travel,Yes,High,No,Yes,,Credit Bureau
,,Male,,85.98408585521314,983944452963.7672,,,,,Credit,-127144.82143352827,>10L,1024040.7369314241,-94.54824942215726,Deposit,285.7911973889992,,B002,Investment,Yes,Medium,No,Yes,,ATM
,,Male,,95.10473263797394,571400289349.3347,,,,,Fixed Deposit,141954.12545176275,5L-10L,1159699.880640412,277.45074145293387,Bill Payment,1103.8967640348765,,B003,Health,No,Low,No,Yes,,ATM
,,Male,,-1.1836654391096744,725083463459.1179,,,,,Savings,991943.9059151629,1L-5L,1443319.5294407005,691.4724436198994,Bill Payment,2155.3838856073053,,B002,Health,No,High,No,Yes,,ATM
,,Other,,20.54383533482242,-135803120757.70862,,,,,Current,516222.10277907056,>10L,843079.9259606687,599.9672955206494,Transfer,26204.123054003718,,B003,Investment,Yes,High,No,No,,Branch Visit
,,Other,,62.57018497920849,833499915962.6211,,,,,Credit,32285.839750857354,5L-10L,1949723.4416144774,388.1051987087916,Bill Payment,19366.216650259834,,B005,Bills,No,Low,No,No,,ATM
,,Male,,70.10513149316658,442918687140.2964,,,,,Savings,496330.14066077257,1L-5L,,789.0282685868603,Transfer,22270.438699095506,,B005,Investment,No,Low,No,No,,NetBanking
,,Female,,57.57365347580953,211524373912.16162,,,,,Current,935207.5041785331,1L-5L,1053462.0586565337,602.2902266979611,Loan EMI,14001.315321637201,,B004,Bills,No,Medium,No,Yes,,NetBanking
,,Other,,49.641402521399115,1086126100493.822,,,,,Loan,658262.5315776714,<50K,976294.689176329,741.5899522507746,Bill Payment,22580.41050103509,,B004,Shopping,No,High,Yes,Yes,,ATM
,,Other,,48.813035269811316,921212045119.0359,,,,,Fixed Deposit,664267.9614125267,<50K,,684.1962613626785,Deposit,37105.63774224709,,B002,Investment,Yes,Low,No,Yes,,Mobile Banking
,,Female,,57.713859120029696,812805389974.6749,,,,,Loan,213405.5366369077,<50K,,593.4694241274121,Loan EMI,8483.48031662763,,B002,Bills,No,Low,No,No,,NetBanking
,,Other,,57.021768044033195,245385764793.3707,,,,,Fixed Deposit,888478.7977686131,1L-5L,1238980.1551342614,-461.15748572572807,Withdrawal,-10050.597964561559,,B002,Travel,Yes,Low,No,Yes,,NetBanking
,,Other,,73.38587002328111,863091951819.6332,,,,,Fixed Deposit,1181516.3880000387,5L-10L,368906.016833266,582.8048598572524,Transfer,15237.386464962525,,B003,Shopping,Yes,Low,No,Yes,,Mobile Banking
,,Male,,59.9439294829796,1352429650103.067,,,,,Current,-58505.57743280358,<50K,,709.5675334149252,Loan EMI,16876.148469868716,,B004,Investment,No,Medium,No,No,,Mobile Banking
,,Male,,1.4327309052764363,620697637392.9275,,,,,Credit,1102337.2154229623,5L-10L,,398.2551824301132,Loan EMI,31822.041859372897,,B001,Shopping,No,Medium,No,No,,NetBanking
,,Male,,69.33326524412765,436405113013.6111,,,,,Fixed Deposit,368561.42741860787,5L-10L,611953.5893480781,408.4562582157047,Investment,15963.72907109131,,B002,Travel,Yes,Low,No,No,,NetBanking
,,Male,,36.23783353342644,797771535769.4664,,,,,Current,-134198.86281936034,>10L,1652904.9915063614,855.1274474971977,Withdrawal,6331.345776410793,,B003,Bills,No,Medium,No,Yes,,ATM
,,Male,,64.01656297267616,686595034464.7898,,,,,Credit,66541.70972011983,>10L,291667.5306298713,167.59618199714575,Loan EMI,36795.424147855745,,B002,Health,No,Low,No,Yes,,Branch Visit
,,Other,,97.59210207615098,572376917346.5404,,,,,Credit,189747.76950754662,5L-10L,1690762.5680057285,119.87083957490506,Deposit,32683.83782653883,,B003,Travel,No,Low,No,Yes,,ATM
,,Female,,22.829935799814415,25907210552.341064,,,,,Savings,554282.7360325723,50K-1L,2178138.522936795,562.5376685540737,Bill Payment,38360.17484860705,,B004,Bills,Yes,Medium,No,No,,NetBanking
,,Male,,32.44369728325101,621590226916.2322,,,,,Credit,120266.006361912,50K-1L,1985019.1151083861,232.6450349345756,Bill Payment,50045.00960536685,,B002,Travel,No,Medium,No,Yes,,Branch Visit
,,Other,,41.93472397239052,1294003096910.0122,,,,,Credit,144986.2730794705,5L-10L,548123.2703697522,713.2910126693378,Transfer,-21361.455452726954,,B005,Travel,Yes,Low,No,Yes,,Branch Visit
,,Male,,100.59637724783887,988111661150.4165,,,,,Savings,441862.780453249,<50K,,449.5482816565917,Bill Payment,3617.0925212552183,,B002,Health,Yes,Low,No,No,,ATM
,,Male,,37.108520403975824,655504216407.5232,,,,,Savings,84916.66902813679,>10L,,836.9855643510977,Transfer,15517.243989192899,,B002,Investment,No,Low,No,Yes,,NetBanking
,,Male,,34.37397237866161,770188504907.6758,,,,,Credit,537342.0875209948,<50K,580821.171523541,830.5830288117903,Deposit,16584.863021196594,,B004,Travel,Yes,High,Yes,Yes,,Credit Bureau
,,Female,,21.519821801437427,305039038702.5232,,,,,Savings,1344111.4588173877,5L-10L,,858.0807908937052,Transfer,-182.23577927105543,,B002,Investment,No,Low,No,No,,Branch Visit
,,Other,,109.92402616922072,965504614523.4202,,,,,Loan,821495.1837935757,1L-5L,187741.1998077636,988.9627464453101,Deposit,44037.40067729511,,B005,Travel,No,High,Yes,No,,ATM
,,Other,,31.62740476350598,742897151937.9392,,,,,Fixed Deposit,15374.455284747528,>10L,,898.6258753943055,Investment,68741.07429582071,,B005,Health,Yes,Medium,No,Yes,,NetBanking
,,Other,,20.67128549797467,397827546263.532,,,,,Credit,939012.8635915724,>10L,,1176.014585747905,Transfer,9594.51752177214,,B004,Investment,Yes,High,Yes,Yes,,Mobile Banking
,,Female,,68.7603186320077,149246415540.12155,,,,,Credit,-139282.94499080302,50K-1L,,546.610723217703,Withdrawal,23759.932895600592,,B005,Shopping,Yes,Low,No,Yes,,ATM
,,Other,,67.55086922164418,399316073063.02454,,,,,Credit,-61436.76968532728,5L-10L,888933.1396598849,924.134709370452,Withdrawal,36629.8258539196,,B001,Health,No,Low,No,Yes,,Mobile Banking
,,Female,,35.97668037693498,37006988364.89679,,,,,Credit,557474.1951340789,<50K,,512.9557489565424,Withdrawal,68289.58526815502,,B005,Investment,No,High,No,No,,NetBanking
,,Male,,90.44229743575733,310871138908.05347,,,,,Credit,-308801.08344151557,5L-10L,,481.7687297384222,Transfer,26510.822767823687,,B002,Investment,No,High,Yes,No,,NetBanking
,,Male,,44.33431747545194,421957476839.5095,,,,,Loan,352440.4092547975,5L-10L,,433.4878719206849,Transfer,23705.69576462971,,B001,Shopping,Yes,High,No,No,,NetBanking
,,Female,,73.3590368772039,995738229315.2771,,,,,Credit,1179028.0760548576,<50K,,802.6590727612665,Withdrawal,-5755.532571620013,,B004,Investment,No,Low,No,Yes,,Mobile Banking
,,Female,,54.86597175269944,750992564340.5597,,,,,Current,78468.87640786916,>10L,312488.4850383787,1148.636108920109,Withdrawal,50729.59800209165,,B004,Health,Yes,Low,No,Yes,,NetBanking
,,Female,,44.38742546197953,319238336077.0588,,,,,Current,344435.7937100654,>10L,,790.0556238097284,Loan EMI,5670.528202113588,,B003,Investment,No,High,Yes,No,,Branch Visit
,,Female,,45.605034339406515,212149438023.5353,,,,,Loan,884121.9175818797,50K-1L,352798.2896540176,256.94120957575217,Withdrawal,11146.075232266398,,B001,Investment,No,High,Yes,No,,Credit Bureau
,,Female,,56.68411312013828,1334576482063.315,,,,,Savings,283153.6103610589,50K-1L,,559.9994314629349,Deposit,-3624.8412109290657,,B001,Investment,Yes,Medium,No,No,,NetBanking
,,Male,,69.38617697610427,782316863245.5706,,,,,Current,431936.8501749574,50K-1L,,361.4056921698949,Investment,28994.715257414515,,B003,Shopping,No,Low,No,Yes,,NetBanking
,,Male,,25.072448550111755,-533565993072.0819,,,,,Fixed Deposit,44809.79479023502,1L-5L,,1084.2346871711272,Loan EMI,25314.32753842251,,B002,Bills,No,High,No,Yes,,NetBanking
,,Female,,60.525524785251356,510581670133.20435,,,,,Credit,206325.03746861254,50K-1L,853741.6024456652,783.5211895141383,Loan EMI,21930.37380374386,,B002,Travel,Yes,Medium,No,No,,NetBanking
,,Other,,6.356554222361602,542684495740.3153,,,,,Fixed Deposit,431467.05597239116,<50K,,538.2726830922813,Loan EMI,-804.5183592787744,,B005,Investment,No,Low,No,Yes,,ATM
,,Male,,23.124448565958524,1215985010376.086,,,,,Fixed Deposit,651484.0735330699,>10L,,388.7825531898772,Deposit,-15783.171196083165,,B005,Travel,No,High,No,Yes,,NetBanking
,,Female,,25.63740903055899,29397747943.681824,,,,,Fixed Deposit,637325.3835277926,5L-10L,,1021.8086080416602,Loan EMI,37881.017814319115,,B004,Health,No,Medium,No,No,,ATM
,,Male,,47.616618254831955,135299454396.27457,,,,,Current,227744.4072396538,<50K,1622018.8415949356,459.9728219409134,Investment,11970.984254783238,,B002,Shopping,Yes,Low,No,No,,Branch Visit
,,Female,,33.6236080180981,-13191760198.960419,,,,,Loan,150423.47910989268,5L-10L,,835.6481007586203,Investment,14453.223716748256,,B005,Health,No,Low,No,Yes,,NetBanking
,,Other,,78.15559084336296,66877043219.520874,,,,,Savings,222045.85585246957,<50K,,488.94669660787065,Investment,-21952.344123284118,,B003,Bills,No,High,No,Yes,,NetBanking
,,Other,,14.550663052980035,744069134985.5757,,,,,Current,78244.14560430094,<50K,1217087.2102092332,228.43071863539882,Investment,34204.47643829345,,B001,Bills,Yes,Medium,No,No,,Branch Visit
,,Female,,21.326945161587652,550536775858.2236,,,,,Credit,746030.0435380398,1L-5L,1314564.8141033577,604.7168680585298,Bill Payment,5685.607385776749,,B003,Shopping,Yes,Medium,No,No,,NetBanking
,,Female,,53.89691959604552,878985964958.9508,,,,,Fixed Deposit,964251.508131309,>10L,,606.0125809929018,Loan EMI,-1561.9624147680643,,B002,Bills,No,Medium,No,Yes,,Mobile Banking
,,Male,,59.79625405491707,1008253994912.3429,,,,,Loan,224863.91182223835,<50K,425703.8645382831,1010.0069285679587,Transfer,46417.078830330705,,B005,Health,No,High,Yes,Yes,,NetBanking
,,Male,,28.848553806028086,713365484536.9095,,,,,Fixed Deposit,264886.6657676519,>10L,,365.72910224311613,Bill Payment,12005.876002840867,,B005,Shopping,Yes,Medium,No,No,,Credit Bureau
,,Male,,47.80669014720261,734066382450.5021,,,,,Current,951304.6430509276,<50K,,82.96703905078908,Transfer,31866.389456774217,,B003,Investment,No,Low,No,No,,Credit Bureau
,,Female,,18.439185793777877,1315902749532.6326,,,,,Credit,35673.84374210796,>10L,1571233.6931578382,606.4788094639136,Deposit,71321.94629207239,,B001,Bills,No,High,No,Yes,,NetBanking
,,Male,,54.45537853529856,375667024024.833,,,,,Loan,543709.0427496072,>10L,,645.225214718256,Deposit,-239.07446663417795,,B004,Bills,No,Medium,No,Yes,,NetBanking
,,Female,,73.52489590251086,182560112512.94113,,,,,Savings,-315528.49674857117,<50K,562250.1862705683,453.6751968438696,Loan EMI,35970.4441864249,,B001,Health,No,Low,No,Yes,,NetBanking
,,Male,,60.89976390500816,447532113479.8545,,,,,Loan,740336.3587423237,50K-1L,443004.39674381865,59.14666620777314,Loan EMI,6087.271265182138,,B003,Investment,Yes,Medium,No,No,,Branch Visit
,,Male,,7.562807311351481,936967238578.6262,,,,,Current,621570.7689862195,<50K,1348283.9739729734,49.365651655126726,Transfer,20211.20028230614,,B003,Health,Yes,High,Yes,No,,Mobile Banking
,,Female,,60.43746048530899,647671898619.131,,,,,Loan,1048872.075023892,5L-10L,,641.2403005136588,Investment,-125.0540105142909,,B002,Travel,Yes,Medium,No,No,,Branch Visit
,,Other,,69.23966593925635,219502376996.86047,,,,,Fixed Deposit,944393.2160544598,1L-5L,,829.6011212166717,Loan EMI,10772.101408514378,,B005,Investment,No,High,Yes,No,,Branch Visit
,,Male,,62.130783171547556,-757023061500.5992,,,,,Credit,309485.1633353833,50K-1L,,260.82046913114795,Loan EMI,11722.436066206366,,B005,Health,No,High,No,No,,NetBanking
,,Male,,83.7763044517709,394482982342.8043,,,,,Loan,969004.124890621,>10L,,436.7560011702513,Bill Payment,-13060.982858274921,,B002,Investment,No,Medium,No,No,,Credit Bureau
,,Female,,-5.17449934239891,322541459819.38794,,,,,Credit,1031674.9333652614,>10L,2598695.40155354,561.1897063261658,Deposit,43563.56375422947,,B001,Bills,No,Medium,No,Yes,,Credit Bureau
,,Female,,42.295442433243636,-565720344943.56,,,,,Credit,1051315.2707464998,1L-5L,,403.61698675208277,Transfer,-5698.664820756967,,B004,Investment,Yes,High,No,No,,NetBanking
,,Other,,71.39049371243333,258290477841.80716,,,,,Loan,900975.6931770899,50K-1L,1131647.7116647998,585.1063613565335,Loan EMI,14506.088347325589,,B001,Health,No,Low,No,No,,Credit Bureau
,,Male,,39.822794833442785,385999933124.327,,,,,Fixed Deposit,462163.04376961157,50K-1L,,610.3148816048614,Investment,5493.1447244369665,,B002,Travel,Yes,High,No,Yes,,ATM
,,Female,,55.709439505075316,1914838365970.2017,,,,,Fixed Deposit,583156.9715972146,1L-5L,,697.5322577282716,Transfer,32265.166830194314,,B001,Shopping,No,Low,No,No,,Mobile Banking
,,Other,,68.88514482469417,892432177963.3394,,,,,Savings,901963.6217057463,50K-1L,1233754.7458269314,696.2120846485407,Loan EMI,33088.38981146575,,B003,Investment,Yes,High,No,No,,Credit Bureau
,,Female,,38.66198656078482,19706711877.049133,,,,,Loan,-756999.7618193331,>10L,,814.0211342023589,Loan EMI,20762.56601814111,,B002,Health,No,Medium,No,No,,Credit Bureau
,,Male,,42.31584285326474,268812647716.43082,,,,,Current,945643.2641413633,1L-5L,162958.0734500974,695.8644972480602,Investment,24048.260880376503,,B003,Travel,No,Medium,No,Yes,,Credit Bureau
,,Female,,61.062762478937074,377404992279.46936,,,,,Loan,-273693.13417913456,<50K,-305528.34585965425,555.4343743938656,Withdrawal,44693.42081905914,,B005,Travel,No,Medium,No,Yes,,NetBanking
,,Female,,114.29280124847037,883708345542.2368,,,,,Credit,961336.9364669635,>10L,,501.38066172938943,Withdrawal,31672.91570182927,,B002,Health,Yes,Medium,No,Yes,,Credit Bureau
